Date,Time,Hour,Day_of_Week,Month,Season,Location,Crime_Type,Severity,Arrest_Made,Population_Density,Weekend,Peak_Hours,Late_Night,Hour_Sin,Hour_Cos,DayOfWeek,Day_Sin,Day_Cos,Month_Sin,Month_Cos,Crime_Severity_Index,Location_Risk_Score,Risk_Time_Interaction,Severity_Density_Ratio,Location_Cluster,Location_Encoded,Crime_Type_Encoded,Day_of_Week_Encoded,Season_Encoded,Loc_Commercial District,Loc_Downtown,Loc_East District,Loc_Industrial Zone,Loc_North District,Loc_Residential Area,Loc_South District,Loc_Suburban Area,Loc_University Area,Loc_West District,Crime_Assault,Crime_Burglary,Crime_Cybercrime,Crime_Domestic Violence,Crime_Drug Offense,Crime_Fraud,Crime_Public Disorder,Crime_Robbery,Crime_Theft,Crime_Trespassing,Crime_Vandalism,Crime_Vehicle Theft,Risk_Score,Risk_Level,Risk_Level_Encoded
2024-03-10,18:00,18,Sunday,3,Spring,East District,Theft,4,True,3141,True,True,False,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1.2,1.3,1.3,1.2734797835084368,1,2,8,3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3333333333333333,Low,0
2023-02-23,07:00,7,Thursday,2,Winter,University Area,Fraud,4,False,6866,False,False,False,0.9659258262890683,-0.25881904510252063,6,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1.5,1.4,0.0,0.5825808330905914,1,8,5,4,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.21666666666666667,Low,0
2023-11-14,08:00,8,Tuesday,11,Autumn,Industrial Zone,Vandalism,3,True,1176,False,False,False,0.8660254037844387,-0.4999999999999998,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.8,2.0,0.0,2.5510204081632653,0,3,10,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.24166666666666664,Low,0
2023-04-03,18:00,18,Monday,4,Spring,Industrial Zone,Assault,8,False,1177,False,True,False,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2.5,2.0,2.0,6.796941376380628,0,3,0,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4416666666666667,Medium,1
2023-07-06,14:00,14,Thursday,7,Summer,West District,Vandalism,3,True,3799,False,False,False,-0.4999999999999997,-0.8660254037844388,2,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.8,1.6,0.0,0.7896814951302975,1,9,10,4,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.20833333333333331,Low,0
2025-07-08,04:00,4,Tuesday,7,Summer,Downtown,Robbery,10,False,8729,False,False,True,0.8660254037844386,0.5000000000000001,3,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,3.0,2.5,0.0,1.1456065986940085,2,1,7,5,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.45833333333333337,Medium,1
2025-06-14,18:00,18,Saturday,6,Summer,Residential Area,Theft,3,True,2323,True,True,False,-1.0,-1.8369701987210297e-16,4,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.2,1.0,1.0,1.2914334911752046,1,5,8,2,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2833333333333333,Low,0
2025-07-05,12:00,12,Saturday,7,Summer,Downtown,Theft,4,True,8377,True,False,False,1.2246467991473532e-16,-1.0,5,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1.2,2.5,0.0,0.47749791094663957,2,1,8,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.35833333333333334,Low,0
2023-09-07,19:00,19,Thursday,9,Autumn,Commercial District,Domestic Violence,8,True,7455,False,True,False,-0.9659258262890684,0.2588190451025203,6,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,2.8,2.2,2.2,1.0731052984574112,1,0,3,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.45833333333333337,Medium,1
2024-07-05,23:00,23,Friday,7,Summer,West District,Theft,4,False,3806,False,True,False,-0.25881904510252157,0.9659258262890681,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1.2,1.6,1.6,1.0509721492380453,1,9,8,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.30833333333333335,Low,0
2025-04-07,21:00,21,Monday,4,Spring,Industrial Zone,Fraud,6,True,1072,False,True,False,-0.7071067811865477,0.7071067811865474,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,1.5,2.0,2.0,5.597014925373134,0,3,5,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.39166666666666666,Low,0
2023-10-13,11:00,11,Friday,10,Autumn,North District,Fraud,6,False,3768,False,False,False,0.258819045102521,-0.9659258262890682,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,1.5,1.8,0.0,1.5923566878980893,1,4,5,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3,Low,0
2023-09-16,22:00,22,Saturday,9,Autumn,Commercial District,Assault,7,True,7543,True,True,False,-0.5000000000000004,0.8660254037844384,3,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,2.5,2.2,2.2,0.928012727031685,1,0,0,2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.48333333333333334,Medium,1
2024-03-27,19:00,19,Wednesday,3,Spring,Industrial Zone,Theft,5,True,1668,False,True,False,-0.9659258262890684,0.2588190451025203,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1.2,2.0,2.0,2.997601918465228,0,3,8,6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.36666666666666664,Low,0
2024-02-15,18:00,18,Thursday,2,Winter,Industrial Zone,Domestic Violence,8,True,1254,False,True,False,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,2.8,2.0,2.0,6.379585326953748,0,3,3,4,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4416666666666667,Medium,1
2023-10-30,17:00,17,Monday,10,Autumn,Downtown,Theft,5,False,8595,False,False,False,-0.9659258262890683,-0.25881904510252063,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1.2,2.5,0.0,0.5817335660267597,2,1,8,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.33333333333333337,Low,0
2024-02-28,21:00,21,Wednesday,2,Winter,Suburban Area,Fraud,4,False,1831,False,True,False,-0.7071067811865477,0.7071067811865474,0,0.0,1.0,0.8660254037844386,0.5000000000000001,1.5,0.8,0.8,2.184598580010923,1,7,5,6,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2416666666666667,Low,0
2025-06-27,12:00,12,Friday,6,Summer,University Area,Vehicle Theft,6,False,6727,False,False,False,1.2246467991473532e-16,-1.0,1,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1.6,1.4,0.0,0.8919280511372082,1,8,11,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.26666666666666666,Low,0
2023-08-29,17:00,17,Tuesday,8,Summer,East District,Assault,8,True,3707,False,False,False,-0.9659258262890683,-0.25881904510252063,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,2.5,1.3,0.0,2.158079309414621,1,2,0,5,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.30833333333333335,Low,0
2022-09-27,10:00,10,Tuesday,9,Autumn,Industrial Zone,Vandalism,3,False,819,False,False,False,0.49999999999999994,-0.8660254037844387,3,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.8,2.0,0.0,3.6630036630036633,0,3,10,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.24166666666666664,Low,0
2025-01-22,11:00,11,Wednesday,1,Winter,Downtown,Assault,7,True,8731,False,False,False,0.258819045102521,-0.9659258262890682,4,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,2.5,2.5,0.0,0.8017409231474059,2,1,0,6,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3833333333333333,Low,0
2023-08-02,14:00,14,Wednesday,8,Summer,Downtown,Theft,5,False,8148,False,False,False,-0.4999999999999997,-0.8660254037844388,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1.2,2.5,0.0,0.6136475208640157,2,1,8,6,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.33333333333333337,Low,0
2024-09-26,08:00,8,Thursday,9,Autumn,South District,Theft,4,True,3430,False,False,False,0.8660254037844387,-0.4999999999999998,6,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1.2,1.5,0.0,1.1661807580174925,1,6,8,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.225,Low,0
2024-05-04,09:00,9,Saturday,5,Spring,East District,Assault,8,False,3616,True,False,False,0.7071067811865476,-0.7071067811865475,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,2.5,1.3,0.0,2.2123893805309733,1,2,0,2,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.35833333333333334,Low,0
2022-09-15,18:00,18,Thursday,9,Autumn,University Area,Theft,5,False,7112,False,True,False,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,1.2,1.4,1.4,0.703037120359955,1,8,8,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.31666666666666665,Low,0
2023-07-28,16:00,16,Friday,7,Summer,South District,Burglary,7,True,3992,False,False,False,-0.8660254037844385,-0.5000000000000004,2,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1.8,1.5,0.0,1.7535070140280562,1,6,1,0,2,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3,Low,0
2025-07-20,08:00,8,Sunday,7,Summer,East District,Assault,8,True,3695,True,False,False,0.8660254037844387,-0.4999999999999998,3,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,2.5,1.3,0.0,2.165087956698241,1,2,0,3,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.35833333333333334,Low,0
2025-06-13,08:00,8,Friday,6,Summer,South District,Vandalism,2,False,3613,False,False,False,0.8660254037844387,-0.4999999999999998,4,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.8,1.5,0.0,0.5535566011624689,1,6,10,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.175,Low,0
2023-12-06,22:00,22,Wednesday,12,Winter,Residential Area,Theft,6,False,2552,False,True,False,-0.5000000000000004,0.8660254037844384,5,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1.2,1.0,1.0,2.3510971786833856,1,5,8,6,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.30833333333333335,Low,0
2023-09-20,20:00,20,Wednesday,9,Autumn,Suburban Area,Trespassing,1,True,2145,False,True,False,-0.8660254037844386,0.5000000000000001,6,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.6,0.8,0.8,0.4662004662004662,1,7,9,6,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.16666666666666669,Low,0
2022-12-05,11:00,11,Monday,12,Winter,Commercial District,Vandalism,4,False,6933,False,False,False,0.258819045102521,-0.9659258262890682,0,0.0,1.0,-2.4492935982947064e-16,1.0,0.8,2.2,0.0,0.5769508149430261,1,0,10,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2833333333333333,Low,0
2023-10-22,16:00,16,Sunday,10,Autumn,Residential Area,Vehicle Theft,6,False,2774,True,False,False,-0.8660254037844385,-0.5000000000000004,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,1.6,1.0,0.0,2.1629416005767843,1,5,11,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.2833333333333333,Low,0
2024-06-16,21:00,21,Sunday,6,Summer,South District,Vandalism,2,False,3756,True,True,False,-0.7071067811865477,0.7071067811865474,2,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.8,1.5,1.5,0.5324813631522897,1,6,10,3,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3,Low,0
2022-12-07,12:00,12,Wednesday,12,Winter,Commercial District,Burglary,6,True,7094,False,False,False,1.2246467991473532e-16,-1.0,3,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,1.8,2.2,0.0,0.845785170566676,1,0,1,6,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.33333333333333337,Low,0
2022-10-14,14:00,14,Friday,10,Autumn,North District,Burglary,6,True,3831,False,False,False,-0.4999999999999997,-0.8660254037844388,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,1.8,1.8,0.0,1.5661707126076743,1,4,1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3,Low,0
2023-12-18,08:00,8,Monday,12,Winter,Commercial District,Assault,7,True,7648,False,False,False,0.8660254037844387,-0.4999999999999998,5,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,2.5,2.2,0.0,0.9152719665271967,1,0,0,1,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.35833333333333334,Low,0
2023-05-01,16:00,16,Monday,5,Spring,West District,Drug Offense,7,True,3709,False,False,False,-0.8660254037844385,-0.5000000000000004,6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,2.0,1.6,0.0,1.8873011593421407,1,9,4,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.30833333333333335,Low,0
2022-10-16,05:00,5,Sunday,10,Autumn,North District,Assault,8,True,3834,True,False,True,0.9659258262890683,0.25881904510252074,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,2.5,1.8,0.0,2.0865936358894106,1,4,0,3,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.39999999999999997,Low,0
2022-10-25,12:00,12,Tuesday,10,Autumn,Downtown,Fraud,7,True,8019,False,False,False,1.2246467991473532e-16,-1.0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,1.5,2.5,0.0,0.8729267988527247,2,1,5,5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3833333333333333,Low,0
2023-07-30,23:00,23,Sunday,7,Summer,Commercial District,Assault,8,True,6959,True,True,False,-0.25881904510252157,0.9659258262890681,2,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,2.5,2.2,2.2,1.1495904583991954,1,0,0,3,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5083333333333334,Medium,1
2025-05-09,12:00,12,Friday,5,Spring,Suburban Area,Burglary,5,False,2507,False,False,False,1.2246467991473532e-16,-1.0,3,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,1.8,0.8,0.0,1.9944156362185879,1,7,1,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.19166666666666665,Low,0
2025-06-15,11:00,11,Sunday,6,Summer,Downtown,Vandalism,5,False,8979,True,False,False,0.258819045102521,-0.9659258262890682,4,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.8,2.5,0.0,0.5568548836173294,2,1,10,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.38333333333333336,Low,0
2024-09-08,15:00,15,Sunday,9,Autumn,South District,Fraud,5,True,3513,True,False,False,-0.7071067811865471,-0.7071067811865479,5,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1.5,1.5,0.0,1.4232849416453175,1,6,5,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3,Low,0
2022-12-17,15:00,15,Saturday,12,Winter,Industrial Zone,Assault,8,True,1312,True,False,False,-0.7071067811865471,-0.7071067811865479,6,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,2.5,2.0,0.0,6.097560975609756,0,3,0,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4166666666666667,Medium,1
2023-08-30,11:00,11,Wednesday,8,Summer,Industrial Zone,Vandalism,4,False,1698,False,False,False,0.258819045102521,-0.9659258262890682,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.8,2.0,0.0,2.3557126030624262,0,3,10,6,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.26666666666666666,Low,0
2022-10-14,18:00,18,Friday,10,Autumn,Commercial District,Assault,6,False,7597,False,True,False,-1.0,-1.8369701987210297e-16,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,2.5,2.2,2.2,0.7897854416216927,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4083333333333334,Medium,1
2024-11-07,18:00,18,Thursday,11,Autumn,Commercial District,Vehicle Theft,6,False,7455,False,True,False,-1.0,-1.8369701987210297e-16,2,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.6,2.2,2.2,0.8048289738430583,1,0,11,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4083333333333334,Medium,1
2025-06-14,11:00,11,Saturday,6,Summer,Downtown,Drug Offense,6,False,8795,True,False,False,0.258819045102521,-0.9659258262890682,3,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,2.0,2.5,0.0,0.6822057987492893,2,1,4,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4083333333333333,Medium,1
2025-02-05,07:00,7,Wednesday,2,Winter,East District,Vandalism,4,False,3765,False,False,False,0.9659258262890683,-0.25881904510252063,4,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.8,1.3,0.0,1.0624169986719787,1,2,10,6,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.20833333333333334,Low,0
2024-02-09,04:00,4,Friday,2,Winter,West District,Burglary,8,False,4260,False,False,True,0.8660254037844386,0.5000000000000001,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1.8,1.6,0.0,1.8779342723004695,1,9,1,0,3,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0.33333333333333337,Low,0
2024-12-29,17:00,17,Sunday,12,Winter,North District,Vandalism,3,False,3753,True,False,False,-0.9659258262890683,-0.25881904510252063,6,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.8,1.8,0.0,0.7993605115907274,1,4,10,3,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.27499999999999997,Low,0
2024-05-24,19:00,19,Friday,5,Spring,East District,Drug Offense,6,True,3347,False,True,False,-0.9659258262890684,0.2588190451025203,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,2.0,1.3,1.3,1.7926501344487602,1,2,4,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3333333333333333,Low,0
2025-02-05,10:00,10,Wednesday,2,Winter,Suburban Area,Theft,2,True,2157,False,False,False,0.49999999999999994,-0.8660254037844387,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.2,0.8,0.0,0.9272137227630969,1,7,8,6,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.11666666666666667,Low,0
2025-02-21,08:00,8,Friday,2,Winter,North District,Vandalism,3,True,4403,False,False,False,0.8660254037844387,-0.4999999999999998,2,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.8,1.8,0.0,0.6813536225300931,1,4,10,0,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.22499999999999998,Low,0
2025-06-26,07:00,7,Thursday,6,Summer,Residential Area,Theft,4,True,3173,False,False,False,0.9659258262890683,-0.25881904510252063,3,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,1.2,1.0,0.0,1.2606366214938545,1,5,8,4,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.18333333333333335,Low,0
2022-10-22,12:00,12,Saturday,10,Autumn,Downtown,Vandalism,5,False,8628,True,False,False,1.2246467991473532e-16,-1.0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.8,2.5,0.0,0.5795085767269356,2,1,10,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.38333333333333336,Low,0
2024-05-10,18:00,18,Friday,5,Spring,Downtown,Fraud,5,False,8159,False,True,False,-1.0,-1.8369701987210297e-16,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,1.5,2.5,2.5,0.6128201985537443,2,1,5,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4083333333333334,Medium,1
2025-01-17,17:00,17,Friday,1,Winter,South District,Vandalism,3,False,3509,False,False,False,-0.9659258262890683,-0.25881904510252063,6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.8,1.5,0.0,0.8549444286121403,1,6,10,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2,Low,0
2022-10-28,15:00,15,Friday,10,Autumn,Industrial Zone,Vandalism,5,False,1321,False,False,False,-0.7071067811865471,-0.7071067811865479,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.8,2.0,0.0,3.785011355034065,0,3,10,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.29166666666666663,Low,0
2022-11-27,11:00,11,Sunday,11,Autumn,North District,Burglary,6,True,4512,True,False,False,0.258819045102521,-0.9659258262890682,1,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.8,1.8,0.0,1.3297872340425534,1,4,1,3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.35,Low,0
2024-04-14,06:00,6,Sunday,4,Spring,Downtown,Burglary,6,False,8878,True,False,False,1.0,6.123233995736766e-17,2,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,1.8,2.5,0.0,0.6758278891642262,2,1,1,3,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.4083333333333333,Medium,1
2022-09-07,17:00,17,Wednesday,9,Autumn,South District,Theft,4,True,3515,False,False,False,-0.9659258262890683,-0.25881904510252063,3,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.2,1.5,0.0,1.1379800853485063,1,6,8,6,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.225,Low,0
2025-08-13,07:00,7,Wednesday,8,Summer,East District,Vandalism,2,False,3480,False,False,False,0.9659258262890683,-0.25881904510252063,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.8,1.3,0.0,0.5747126436781609,1,2,10,6,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.15833333333333333,Low,0
2025-02-12,05:00,5,Wednesday,2,Winter,Industrial Zone,Theft,5,False,802,False,False,True,0.9659258262890683,0.25881904510252074,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,1.2,2.0,0.0,6.234413965087281,0,3,8,6,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.29166666666666663,Low,0
2025-04-17,15:00,15,Thursday,4,Spring,Suburban Area,Domestic Violence,6,True,2252,False,False,False,-0.7071067811865471,-0.7071067811865479,6,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,2.8,0.8,0.0,2.664298401420959,1,7,3,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.21666666666666667,Low,0
2023-12-22,00:00,0,Friday,12,Winter,Downtown,Theft,5,False,8785,False,False,True,0.0,1.0,0,0.0,1.0,-2.4492935982947064e-16,1.0,1.2,2.5,0.0,0.5691519635742743,2,1,8,0,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.33333333333333337,Low,0
2023-05-12,14:00,14,Friday,5,Spring,Downtown,Domestic Violence,9,True,8656,False,False,False,-0.4999999999999997,-0.8660254037844388,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,2.8,2.5,0.0,1.0397412199630314,2,1,3,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.43333333333333335,Medium,1
2022-11-27,15:00,15,Sunday,11,Autumn,Downtown,Theft,6,False,8941,True,False,False,-0.7071067811865471,-0.7071067811865479,2,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,1.2,2.5,0.0,0.6710658763001901,2,1,8,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4083333333333333,Medium,1
2024-09-14,15:00,15,Saturday,9,Autumn,North District,Vehicle Theft,5,False,4257,True,False,False,-0.7071067811865471,-0.7071067811865479,3,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.6,1.8,0.0,1.1745360582569886,1,4,11,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.325,Low,0
2024-02-08,20:00,20,Thursday,2,Winter,North District,Assault,6,True,4630,False,True,False,-0.8660254037844386,0.5000000000000001,4,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,2.5,1.8,1.8,1.2958963282937366,1,4,0,4,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.375,Low,0
